map_id,title,manifest_url,image_service_url,area_sq_m,scale,bounds,center,viewer_url,editor_url,xyz_tile_url_arcgis,xyz_tile_url_standard,tilejson_url,annotation_url
039645241f897f54,[Hubei Province],https://purl.stanford.edu/sg882cz2213/iiif/manifest,https://stacks.stanford.edu/image/iiif/sg882cz2213%2Fsg882cz2213_00_0001,18496550.40,1.25,"[114.259476, 30.5972, 114.307824, 30.636325]","[114.28365, 30.616762]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/039645241f897f54,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fsg882cz2213%252Fsg882cz2213_00_0001/info.json,https://allmaps.xyz/maps/039645241f897f54/{level}/{col}/{row}.png,https://allmaps.xyz/maps/039645241f897f54/{z}/{x}/{y}.png,https://allmaps.xyz/maps/039645241f897f54/tiles.json,https://annotations.allmaps.org/maps/039645241f897f54
0c15d46cf24caffa,[Hubei Province],https://purl.stanford.edu/ww018tw2419/iiif/manifest,https://stacks.stanford.edu/image/iiif/ww018tw2419%2Fww018tw2419_00_0001,18932881.07,1.23,"[114.25618, 30.566018, 114.307967, 30.601081]","[114.282073, 30.58355]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/0c15d46cf24caffa,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fww018tw2419%252Fww018tw2419_00_0001/info.json,https://allmaps.xyz/maps/0c15d46cf24caffa/{level}/{col}/{row}.png,https://allmaps.xyz/maps/0c15d46cf24caffa/{z}/{x}/{y}.png,https://allmaps.xyz/maps/0c15d46cf24caffa/tiles.json,https://annotations.allmaps.org/maps/0c15d46cf24caffa
0cbc1468345d8991,[Hubei Province],https://purl.stanford.edu/tq568jt0976/iiif/manifest,https://stacks.stanford.edu/image/iiif/tq568jt0976%2Ftq568jt0976_00_0001,20189707.75,1.21,"[114.306954, 30.566088, 114.360788, 30.602061]","[114.333871, 30.584074]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/0cbc1468345d8991,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Ftq568jt0976%252Ftq568jt0976_00_0001/info.json,https://allmaps.xyz/maps/0cbc1468345d8991/{level}/{col}/{row}.png,https://allmaps.xyz/maps/0cbc1468345d8991/{z}/{x}/{y}.png,https://allmaps.xyz/maps/0cbc1468345d8991/tiles.json,https://annotations.allmaps.org/maps/0cbc1468345d8991
0f00f179bae4c574,[Hubei Province],https://purl.stanford.edu/xr727gr0426/iiif/manifest,https://stacks.stanford.edu/image/iiif/xr727gr0426%2Fxr727gr0426_00_0001,16554137.52,1.33,"[114.158265, 30.530814, 114.205574, 30.56602]","[114.181919, 30.548417]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/0f00f179bae4c574,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fxr727gr0426%252Fxr727gr0426_00_0001/info.json,https://allmaps.xyz/maps/0f00f179bae4c574/{level}/{col}/{row}.png,https://allmaps.xyz/maps/0f00f179bae4c574/{z}/{x}/{y}.png,https://allmaps.xyz/maps/0f00f179bae4c574/tiles.json,https://annotations.allmaps.org/maps/0f00f179bae4c574
11f0e54d7352de0b,[Hubei Province],https://purl.stanford.edu/mc686hf7851/iiif/manifest,https://stacks.stanford.edu/image/iiif/mc686hf7851%2Fmc686hf7851_00_0001,19330270.30,1.22,"[114.356677, 30.631239, 114.408843, 30.668941]","[114.38276, 30.65009]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/11f0e54d7352de0b,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fmc686hf7851%252Fmc686hf7851_00_0001/info.json,https://allmaps.xyz/maps/11f0e54d7352de0b/{level}/{col}/{row}.png,https://allmaps.xyz/maps/11f0e54d7352de0b/{z}/{x}/{y}.png,https://allmaps.xyz/maps/11f0e54d7352de0b/tiles.json,https://annotations.allmaps.org/maps/11f0e54d7352de0b
14d87f68443ab66b,[Hubei Province],https://purl.stanford.edu/dk847sj7354/iiif/manifest,https://stacks.stanford.edu/image/iiif/dk847sj7354%2Fdk847sj7354_00_0001,20509777.53,1.19,"[114.255916, 30.663594, 114.31017, 30.701796]","[114.283043, 30.682695]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/14d87f68443ab66b,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fdk847sj7354%252Fdk847sj7354_00_0001/info.json,https://allmaps.xyz/maps/14d87f68443ab66b/{level}/{col}/{row}.png,https://allmaps.xyz/maps/14d87f68443ab66b/{z}/{x}/{y}.png,https://allmaps.xyz/maps/14d87f68443ab66b/tiles.json,https://annotations.allmaps.org/maps/14d87f68443ab66b
1b2747163f8fa041,[Hubei Province],https://purl.stanford.edu/ns700kw5091/iiif/manifest,https://stacks.stanford.edu/image/iiif/ns700kw5091%2Fns700kw5091_00_0001,23946675.39,1.23,"[114.151349, 30.666273, 114.209321, 30.706895]","[114.180335, 30.686584]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/1b2747163f8fa041,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fns700kw5091%252Fns700kw5091_00_0001/info.json,https://allmaps.xyz/maps/1b2747163f8fa041/{level}/{col}/{row}.png,https://allmaps.xyz/maps/1b2747163f8fa041/{z}/{x}/{y}.png,https://allmaps.xyz/maps/1b2747163f8fa041/tiles.json,https://annotations.allmaps.org/maps/1b2747163f8fa041
20b1fa20910fbe80,[Hubei Province],https://purl.stanford.edu/qq949kp0336/iiif/manifest,https://stacks.stanford.edu/image/iiif/qq949kp0336%2Fqq949kp0336_00_0001,14770570.67,1.42,"[114.157903, 30.504759, 114.208051, 30.533461]","[114.182977, 30.51911]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/20b1fa20910fbe80,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fqq949kp0336%252Fqq949kp0336_00_0001/info.json,https://allmaps.xyz/maps/20b1fa20910fbe80/{level}/{col}/{row}.png,https://allmaps.xyz/maps/20b1fa20910fbe80/{z}/{x}/{y}.png,https://allmaps.xyz/maps/20b1fa20910fbe80/tiles.json,https://annotations.allmaps.org/maps/20b1fa20910fbe80
253cdcd996e36c70,[Hubei Province],https://purl.stanford.edu/wf708tj6052/iiif/manifest,https://stacks.stanford.edu/image/iiif/wf708tj6052%2Fwf708tj6052_00_0001,24281159.84,1.10,"[114.257851, 30.627374, 114.315202, 30.668522]","[114.286527, 30.647948]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/253cdcd996e36c70,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fwf708tj6052%252Fwf708tj6052_00_0001/info.json,https://allmaps.xyz/maps/253cdcd996e36c70/{level}/{col}/{row}.png,https://allmaps.xyz/maps/253cdcd996e36c70/{z}/{x}/{y}.png,https://allmaps.xyz/maps/253cdcd996e36c70/tiles.json,https://annotations.allmaps.org/maps/253cdcd996e36c70
26e6a214c781b11f,[Hubei Province],https://purl.stanford.edu/cn505qf9700/iiif/manifest,https://stacks.stanford.edu/image/iiif/cn505qf9700%2Fcn505qf9700_00_0001,16578806.39,1.33,"[114.308337, 30.665559, 114.355753, 30.701964]","[114.332045, 30.683762]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/26e6a214c781b11f,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fcn505qf9700%252Fcn505qf9700_00_0001/info.json,https://allmaps.xyz/maps/26e6a214c781b11f/{level}/{col}/{row}.png,https://allmaps.xyz/maps/26e6a214c781b11f/{z}/{x}/{y}.png,https://allmaps.xyz/maps/26e6a214c781b11f/tiles.json,https://annotations.allmaps.org/maps/26e6a214c781b11f
52a73850871b7555,[Hubei Province],https://purl.stanford.edu/cr563ts3115/iiif/manifest,https://stacks.stanford.edu/image/iiif/cr563ts3115%2Fcr563ts3115_00_0001,19197849.96,1.24,"[114.255623, 30.495412, 114.307877, 30.532339]","[114.28175, 30.513875]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/52a73850871b7555,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fcr563ts3115%252Fcr563ts3115_00_0001/info.json,https://allmaps.xyz/maps/52a73850871b7555/{level}/{col}/{row}.png,https://allmaps.xyz/maps/52a73850871b7555/{z}/{x}/{y}.png,https://allmaps.xyz/maps/52a73850871b7555/tiles.json,https://annotations.allmaps.org/maps/52a73850871b7555
56c05d3375d9da76,[Hubei Province],https://purl.stanford.edu/qr725yj5973/iiif/manifest,https://stacks.stanford.edu/image/iiif/qr725yj5973%2Fqr725yj5973_00_0001,18215880.26,1.27,"[114.25768, 30.466208, 114.307545, 30.500797]","[114.282612, 30.483503]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/56c05d3375d9da76,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fqr725yj5973%252Fqr725yj5973_00_0001/info.json,https://allmaps.xyz/maps/56c05d3375d9da76/{level}/{col}/{row}.png,https://allmaps.xyz/maps/56c05d3375d9da76/{z}/{x}/{y}.png,https://allmaps.xyz/maps/56c05d3375d9da76/tiles.json,https://annotations.allmaps.org/maps/56c05d3375d9da76
6cf0957341b8141c,[Hubei Province],https://purl.stanford.edu/tw335jz1912/iiif/manifest,https://stacks.stanford.edu/image/iiif/tw335jz1912%2Ftw335jz1912_00_0001,18632926.29,1.25,"[114.158702, 30.564393, 114.210456, 30.599113]","[114.184579, 30.581753]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/6cf0957341b8141c,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Ftw335jz1912%252Ftw335jz1912_00_0001/info.json,https://allmaps.xyz/maps/6cf0957341b8141c/{level}/{col}/{row}.png,https://allmaps.xyz/maps/6cf0957341b8141c/{z}/{x}/{y}.png,https://allmaps.xyz/maps/6cf0957341b8141c/tiles.json,https://annotations.allmaps.org/maps/6cf0957341b8141c
7b85c06ba2761293,[Hubei Province],https://purl.stanford.edu/sp889yq9887/iiif/manifest,https://stacks.stanford.edu/image/iiif/sp889yq9887%2Fsp889yq9887_00_0001,17637681.12,1.29,"[114.360163, 30.566928, 114.408823, 30.602336]","[114.384493, 30.584632]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/7b85c06ba2761293,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fsp889yq9887%252Fsp889yq9887_00_0001/info.json,https://allmaps.xyz/maps/7b85c06ba2761293/{level}/{col}/{row}.png,https://allmaps.xyz/maps/7b85c06ba2761293/{z}/{x}/{y}.png,https://allmaps.xyz/maps/7b85c06ba2761293/tiles.json,https://annotations.allmaps.org/maps/7b85c06ba2761293
824e3c41df4f65b8,[Hubei Province],https://purl.stanford.edu/qf326mj7012/iiif/manifest,https://stacks.stanford.edu/image/iiif/qf326mj7012%2Fqf326mj7012_00_0001,18486026.45,1.26,"[114.35675, 30.533049, 114.409185, 30.567244]","[114.382968, 30.550147]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/824e3c41df4f65b8,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fqf326mj7012%252Fqf326mj7012_00_0001/info.json,https://allmaps.xyz/maps/824e3c41df4f65b8/{level}/{col}/{row}.png,https://allmaps.xyz/maps/824e3c41df4f65b8/{z}/{x}/{y}.png,https://allmaps.xyz/maps/824e3c41df4f65b8/tiles.json,https://annotations.allmaps.org/maps/824e3c41df4f65b8
8e44b63cf1482be9,[Hubei Province],https://purl.stanford.edu/nk288zm9373/iiif/manifest,https://stacks.stanford.edu/image/iiif/nk288zm9373%2Fnk288zm9373_00_0001,18081217.36,1.28,"[114.206515, 30.533334, 114.259629, 30.566583]","[114.233072, 30.549959]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/8e44b63cf1482be9,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fnk288zm9373%252Fnk288zm9373_00_0001/info.json,https://allmaps.xyz/maps/8e44b63cf1482be9/{level}/{col}/{row}.png,https://allmaps.xyz/maps/8e44b63cf1482be9/{z}/{x}/{y}.png,https://allmaps.xyz/maps/8e44b63cf1482be9/tiles.json,https://annotations.allmaps.org/maps/8e44b63cf1482be9
8e6a9331cdb6c35c,[Hubei Province],https://purl.stanford.edu/mm358jf9072/iiif/manifest,https://stacks.stanford.edu/image/iiif/mm358jf9072%2Fmm358jf9072_00_0001,19112504.83,1.24,"[114.207216, 30.499582, 114.258849, 30.535068]","[114.233032, 30.517325]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/8e6a9331cdb6c35c,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fmm358jf9072%252Fmm358jf9072_00_0001/info.json,https://allmaps.xyz/maps/8e6a9331cdb6c35c/{level}/{col}/{row}.png,https://allmaps.xyz/maps/8e6a9331cdb6c35c/{z}/{x}/{y}.png,https://allmaps.xyz/maps/8e6a9331cdb6c35c/tiles.json,https://annotations.allmaps.org/maps/8e6a9331cdb6c35c
911ce7e6c91fd7e9,[Hubei Province],https://purl.stanford.edu/jh813zr0039/iiif/manifest,https://stacks.stanford.edu/image/iiif/jh813zr0039%2Fjh813zr0039_00_0001,18049572.31,1.27,"[114.307068, 30.497326, 114.359826, 30.532394]","[114.333447, 30.51486]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/911ce7e6c91fd7e9,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fjh813zr0039%252Fjh813zr0039_00_0001/info.json,https://allmaps.xyz/maps/911ce7e6c91fd7e9/{level}/{col}/{row}.png,https://allmaps.xyz/maps/911ce7e6c91fd7e9/{z}/{x}/{y}.png,https://allmaps.xyz/maps/911ce7e6c91fd7e9/tiles.json,https://annotations.allmaps.org/maps/911ce7e6c91fd7e9
930e3f7336e6ffb3,[Hubei Province],https://purl.stanford.edu/gr910yf1308/iiif/manifest,https://stacks.stanford.edu/image/iiif/gr910yf1308%2Fgr910yf1308_00_0001,18415987.52,1.24,"[114.353754, 30.501199, 114.411845, 30.533328]","[114.3828, 30.517264]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/930e3f7336e6ffb3,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fgr910yf1308%252Fgr910yf1308_00_0001/info.json,https://allmaps.xyz/maps/930e3f7336e6ffb3/{level}/{col}/{row}.png,https://allmaps.xyz/maps/930e3f7336e6ffb3/{z}/{x}/{y}.png,https://allmaps.xyz/maps/930e3f7336e6ffb3/tiles.json,https://annotations.allmaps.org/maps/930e3f7336e6ffb3
9584fa3373f1e235,[Hubei Province],https://purl.stanford.edu/py572gd4891/iiif/manifest,https://stacks.stanford.edu/image/iiif/py572gd4891%2Fpy572gd4891_00_0001,21171131.76,1.18,"[114.352715, 30.599683, 114.409415, 30.636409]","[114.381065, 30.618046]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/9584fa3373f1e235,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fpy572gd4891%252Fpy572gd4891_00_0001/info.json,https://allmaps.xyz/maps/9584fa3373f1e235/{level}/{col}/{row}.png,https://allmaps.xyz/maps/9584fa3373f1e235/{z}/{x}/{y}.png,https://allmaps.xyz/maps/9584fa3373f1e235/tiles.json,https://annotations.allmaps.org/maps/9584fa3373f1e235
9cc8d3265d60125d,[Hubei Province],https://purl.stanford.edu/qw506jc4189/iiif/manifest,https://stacks.stanford.edu/image/iiif/qw506jc4189%2Fqw506jc4189_00_0001,19578673.89,1.21,"[114.30667, 30.632925, 114.360685, 30.667987]","[114.333677, 30.650456]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/9cc8d3265d60125d,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fqw506jc4189%252Fqw506jc4189_00_0001/info.json,https://allmaps.xyz/maps/9cc8d3265d60125d/{level}/{col}/{row}.png,https://allmaps.xyz/maps/9cc8d3265d60125d/{z}/{x}/{y}.png,https://allmaps.xyz/maps/9cc8d3265d60125d/tiles.json,https://annotations.allmaps.org/maps/9cc8d3265d60125d
ab0217cb106e2d40,[Hubei Province],https://purl.stanford.edu/dn832wd1438/iiif/manifest,https://stacks.stanford.edu/image/iiif/dn832wd1438%2Fdn832wd1438_00_0001,18906047.03,1.23,"[114.156455, 30.466487, 114.209549, 30.500887]","[114.183002, 30.483687]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/ab0217cb106e2d40,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fdn832wd1438%252Fdn832wd1438_00_0001/info.json,https://allmaps.xyz/maps/ab0217cb106e2d40/{level}/{col}/{row}.png,https://allmaps.xyz/maps/ab0217cb106e2d40/{z}/{x}/{y}.png,https://allmaps.xyz/maps/ab0217cb106e2d40/tiles.json,https://annotations.allmaps.org/maps/ab0217cb106e2d40
b09b6ac667f56d2e,[Hubei Province],https://purl.stanford.edu/hf310mm7984/iiif/manifest,https://stacks.stanford.edu/image/iiif/hf310mm7984%2Fhf310mm7984_00_0001,18067800.37,1.27,"[114.257166, 30.533132, 114.307919, 30.566851]","[114.282542, 30.549992]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/b09b6ac667f56d2e,https://editor.allmaps.org/images?url=https%3A%2F%2Fstacks.stanford.edu%2Fimage%2Fiiif%2Fhf310mm7984%252Fhf310mm7984_00_0001/info.json,https://allmaps.xyz/maps/b09b6ac667f56d2e/{level}/{col}/{row}.png,https://allmaps.xyz/maps/b09b6ac667f56d2e/{z}/{x}/{y}.png,https://allmaps.xyz/maps/b09b6ac667f56d2e/tiles.json,https://annotations.allmaps.org/maps/b09b6ac667f56d2e
