map_id,title,manifest_url,image_service_url,area_sq_m,scale,bounds,center,viewer_url,editor_url,xyz_tile_url_arcgis,xyz_tile_url_standard,tilejson_url,annotation_url
572212939b4bbc9b,2188 001,https://iiif.archive.org/iiif/2188-001_202607/manifest.json,https://iiif.archive.org/image/iiif/3/2188-001_202607%2F2188_001.jpg,1425.44,5.91,"[114.181864, 22.338143, 114.182196, 22.339266]","[114.18203, 22.338704]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/572212939b4bbc9b,https://editor.allmaps.org/images?url=https%3A%2F%2Fiiif.archive.org%2Fimage%2Fiiif%2F3%2F2188-001_202607%252F2188_001.jpg/info.json,https://allmaps.xyz/maps/572212939b4bbc9b/{level}/{col}/{row}.png,https://allmaps.xyz/maps/572212939b4bbc9b/{z}/{x}/{y}.png,https://allmaps.xyz/maps/572212939b4bbc9b/tiles.json,https://annotations.allmaps.org/maps/572212939b4bbc9b
f17e60c96e6d681f,495079521,https://iiif.lib.harvard.edu/manifests/ids:495079521,https://ids.lib.harvard.edu/ids/iiif/495079521,27600974.33,1.02,"[113.223174, 23.1057, 113.290235, 23.142386]","[113.256705, 23.124043]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/f17e60c96e6d681f,https://editor.allmaps.org/images?url=https%3A%2F%2Fids.lib.harvard.edu%2Fids%2Fiiif%2F495079521/info.json,https://allmaps.xyz/maps/f17e60c96e6d681f/{level}/{col}/{row}.png,https://allmaps.xyz/maps/f17e60c96e6d681f/{z}/{x}/{y}.png,https://allmaps.xyz/maps/f17e60c96e6d681f/tiles.json,https://annotations.allmaps.org/maps/f17e60c96e6d681f
7730046ecaab32db,5a/ce/a1/5acea14298174ed884e50dad8fe2225b/intermediate_file,,https://iiif-cloud.princeton.edu/iiif/2/5a%2Fce%2Fa1%2F5acea14298174ed884e50dad8fe2225b%2Fintermediate_file,2751145.82,2.34,"[112.777529, 22.246791, 112.796941, 22.259804]","[112.787235, 22.253298]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/7730046ecaab32db,https://editor.allmaps.org/images?url=https%3A%2F%2Fiiif-cloud.princeton.edu%2Fiiif%2F2%2F5a%252Fce%252Fa1%252F5acea14298174ed884e50dad8fe2225b%252Fintermediate_file/info.json,https://allmaps.xyz/maps/7730046ecaab32db/{level}/{col}/{row}.png,https://allmaps.xyz/maps/7730046ecaab32db/{z}/{x}/{y}.png,https://allmaps.xyz/maps/7730046ecaab32db/tiles.json,https://annotations.allmaps.org/maps/7730046ecaab32db
f6640999cca505ea,"BnF, département Cartes et plans, GE C-1248",https://gallica.bnf.fr/iiif/ark:/12148/btv1b530250228/manifest.json,https://gallica.bnf.fr/iiif/ark:/12148/btv1b530250228/f1,11651813.28,2.34,"[113.529616, 22.180165, 113.558745, 22.216737]","[113.544181, 22.198451]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/f6640999cca505ea,https://editor.allmaps.org/images?url=https%3A%2F%2Fgallica.bnf.fr%2Fiiif%2Fark%3A%2F12148%2Fbtv1b530250228%2Ff1/info.json,https://allmaps.xyz/maps/f6640999cca505ea/{level}/{col}/{row}.png,https://allmaps.xyz/maps/f6640999cca505ea/{z}/{x}/{y}.png,https://allmaps.xyz/maps/f6640999cca505ea/tiles.json,https://annotations.allmaps.org/maps/f6640999cca505ea
cc899a8e3ce0d851,"BnF, département Cartes et plans, GE C-17405",https://gallica.bnf.fr/iiif/ark:/12148/btv1b53189540m/manifest.json,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53189540m/f1,34857257.76,1.18,"[114.1282, 22.268806, 114.197006, 22.313622]","[114.162603, 22.291214]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/cc899a8e3ce0d851,https://editor.allmaps.org/images?url=https%3A%2F%2Fgallica.bnf.fr%2Fiiif%2Fark%3A%2F12148%2Fbtv1b53189540m%2Ff1/info.json,https://allmaps.xyz/maps/cc899a8e3ce0d851/{level}/{col}/{row}.png,https://allmaps.xyz/maps/cc899a8e3ce0d851/{z}/{x}/{y}.png,https://allmaps.xyz/maps/cc899a8e3ce0d851/tiles.json,https://annotations.allmaps.org/maps/cc899a8e3ce0d851
85dcd093fc1e5198,"BnF, département Cartes et plans, GE SH 18 PF 179 DIV 12 P 3/2",https://gallica.bnf.fr/iiif/ark:/12148/btv1b531334039/manifest.json,https://gallica.bnf.fr/iiif/ark:/12148/btv1b531334039/f1,92710830.56,0.95,"[113.505385, 22.156125, 113.62025, 22.252592]","[113.562817, 22.204359]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/85dcd093fc1e5198,https://editor.allmaps.org/images?url=https%3A%2F%2Fgallica.bnf.fr%2Fiiif%2Fark%3A%2F12148%2Fbtv1b531334039%2Ff1/info.json,https://allmaps.xyz/maps/85dcd093fc1e5198/{level}/{col}/{row}.png,https://allmaps.xyz/maps/85dcd093fc1e5198/{z}/{x}/{y}.png,https://allmaps.xyz/maps/85dcd093fc1e5198/tiles.json,https://annotations.allmaps.org/maps/85dcd093fc1e5198
0f54a127683f1979,Chart of the Canton River with the entrances & islands,https://cdm16022.contentdm.oclc.org/iiif/p16022coll246:156/manifest.json,https://cdm16022.contentdm.oclc.org/iiif/2/p16022coll246:156,16024140898.66,0.04,"[112.97514, 21.981188, 114.876205, 23.205613]","[113.925672, 22.593401]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/0f54a127683f1979,https://editor.allmaps.org/images?url=https%3A%2F%2Fcdm16022.contentdm.oclc.org%2Fiiif%2F2%2Fp16022coll246%3A156/info.json,https://allmaps.xyz/maps/0f54a127683f1979/{level}/{col}/{row}.png,https://allmaps.xyz/maps/0f54a127683f1979/{z}/{x}/{y}.png,https://allmaps.xyz/maps/0f54a127683f1979/tiles.json,https://annotations.allmaps.org/maps/0f54a127683f1979
10e6f49fd454fd9d,City Of Victoria Hong Kong 1889,https://iiif.archive.org/iiif/vhk1889/manifest.json,https://iiif.archive.org/image/iiif/3/vhk1889%2FCity_of_Victoria_HongKong1889.jpg,17006269.94,2.04,"[114.121696, 22.264624, 114.196336, 22.293858]","[114.159016, 22.279241]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/10e6f49fd454fd9d,https://editor.allmaps.org/images?url=https%3A%2F%2Fiiif.archive.org%2Fimage%2Fiiif%2F3%2Fvhk1889%252FCity_of_Victoria_HongKong1889.jpg/info.json,https://allmaps.xyz/maps/10e6f49fd454fd9d/{level}/{col}/{row}.png,https://allmaps.xyz/maps/10e6f49fd454fd9d/{z}/{x}/{y}.png,https://allmaps.xyz/maps/10e6f49fd454fd9d/tiles.json,https://annotations.allmaps.org/maps/10e6f49fd454fd9d
37ea007ef9b42af3,"Harvard University, Harvard College Library Harvard-Yenching Library, 990131758620203941",https://iiif.lib.harvard.edu/manifests/ids:457735867,https://ids.lib.harvard.edu/ids/iiif/457735867,25524147.45,1.04,"[113.226248, 23.106071, 113.290762, 23.141495]","[113.258505, 23.123783]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/37ea007ef9b42af3,https://editor.allmaps.org/images?url=https%3A%2F%2Fids.lib.harvard.edu%2Fids%2Fiiif%2F457735867/info.json,https://allmaps.xyz/maps/37ea007ef9b42af3/{level}/{col}/{row}.png,https://allmaps.xyz/maps/37ea007ef9b42af3/{z}/{x}/{y}.png,https://allmaps.xyz/maps/37ea007ef9b42af3/tiles.json,https://annotations.allmaps.org/maps/37ea007ef9b42af3
52ca1568a9bfa033,iiif,,https://mapwarper-allmaps-bridge.ramseraph.workers.dev/mapwarper/maps/100870/iiif,449946.97,15.73,"[114.174273, 22.268431, 114.181551, 22.273849]","[114.177912, 22.27114]",https://viewer.allmaps.org/?url=https://annotations.allmaps.org/maps/52ca1568a9bfa033,https://editor.allmaps.org/images?url=https%3A%2F%2Fmapwarper-allmaps-bridge.ramseraph.workers.dev%2Fmapwarper%2Fmaps%2F100870%2Fiiif/info.json,https://allmaps.xyz/maps/52ca1568a9bfa033/{level}/{col}/{row}.png,https://allmaps.xyz/maps/52ca1568a9bfa033/{z}/{x}/{y}.png,https://allmaps.xyz/maps/52ca1568a9bfa033/tiles.json,https://annotations.allmaps.org/maps/52ca1568a9bfa033
